unit_id,connection_type,technology,tier,rsp,state_or_territory,geography,is_this_service_impaired,is_this_service_underperforming,gateway_mac,All hour trimmed mean download speed,All hour minimum download speed,All hour maximum download speed,Busy hour trimmed mean download speed,Busy hour minimum download speed,Busy hour maximum download speed,All hour trimmed mean upload speed,All hour minimum upload speed,All hour maximum upload speed,Busy hour trimmed mean upload speed,Busy hour minimum upload speed,Busy hour maximum upload speed,All hour trimmed mean latency,All hour minimum latency,All hour maximum latency,Busy hour trimmed mean latency,Busy hour minimum latency,Busy hour maximum latency,Average daily outages
36896541,NBN,Fibre to the Node,25/5 Mbps,Dodo & iPrimus,QLD,Urban,FALSE,FALSE,D46Bxxxxxx,25.93,17.71,26.73,25.82,19.91,26.65,4.7,4.31,4.83,4.7,4.66,4.8,8.96,8.32,15.52,10.1,8.41,14.52,0.03
3881009,NBN,Fibre to the Premises,12/1 Mbps,TPG,QLD,Urban,FALSE,FALSE,C471xxxxxx,12.56,9.41,12.63,12.53,11.24,12.62,0.61,0.34,1.22,0.6,0.41,0.88,2.38,2.28,6.43,2.45,2.3,3.95,0.03
47354933,NBN,Hybrid Fibre Coaxial,250/25 Mbps,Aussie Broadband,QLD,Urban,FALSE,FALSE,F8CAxxxxxx,270.72,128.1,274.35,264.63,128.1,272.63,23.69,22.46,23.77,23.69,23.56,23.75,9.35,9.03,14.98,9.8,9.22,14.98,0.13
3898941,NBN,Fibre to the Node,50/20 Mbps,Optus,QLD,Major Rural,TRUE,FALSE,346Bxxxxxx,37.37,28.73,40.29,37.29,33.35,40.26,8.56,7.57,9.46,8.46,7.59,9.46,21.42,20.52,31.4,21.58,20.53,31.4,0.23
54645309,NBN,Fibre to the Curb,50/20 Mbps,Telstra,QLD,Urban,FALSE,FALSE,20B0xxxxxx,54.1,42.09,55.16,54.19,46,54.74,18.94,16.24,19.08,18.96,18.9,19.01,10.99,10.31,14.89,11.09,10.37,14.46,0
6986569,NBN,Fibre to the Premises,50/20 Mbps,Exetel,QLD,Urban,FALSE,FALSE,ECF0xxxxxx,54.14,24.41,54.55,53.57,24.41,54.37,18.85,17.55,18.92,18.84,18.37,18.9,1.9,1.82,9.24,2.22,1.85,9.24,0
2521419,NBN,Fibre to the Premises,250/25 Mbps,Dodo & iPrimus,QLD,Urban,FALSE,FALSE,B0E4xxxxxx,243.87,211.23,262.18,245.03,218.94,262.12,20.78,4.99,22.96,20.5,5.08,22.83,2.68,2.52,10.64,3.01,2.61,8.46,0
2565205,NBN,Fibre to the Node,50/20 Mbps,TPG,QLD,Urban,FALSE,FALSE,68FFxxxxxx,53.25,47.14,53.61,52.89,52.25,53.49,18.77,16.03,18.91,18.85,18.83,18.88,6.52,6.39,11.53,6.82,6.42,9.12,0.06
47507801,NBN,Fibre to the Node,75/20 Mbps,Aussie Broadband,QLD,Urban,FALSE,FALSE,38D5xxxxxx,73.55,48.68,76.16,71.78,49.26,75.89,18.95,18.64,19.05,18.92,18.65,19,6.17,5.96,9.81,6.41,5.98,8.32,0
1188453,NBN,Fibre to the Node,50/20 Mbps,Telstra,NSW,Urban,FALSE,FALSE,BC30xxxxxx,53.96,40.34,55.33,53.75,47.47,54.91,18.85,17.73,19.02,18.84,18.73,18.98,7.05,6.73,11.95,7.21,6.81,11.95,0
4406629,NBN,Fibre to the Node,50/20 Mbps,Aussie Broadband,QLD,Urban,FALSE,FALSE,6003xxxxxx,53.02,19.63,54.78,51.96,39.15,54.65,18.9,13.01,19.04,18.92,18.62,18.99,7.18,6.55,35.52,8.32,6.64,35.52,0.06
23580777,NBN,Fibre to the Node,50/20 Mbps,Dodo & iPrimus,QLD,Urban,TRUE,FALSE,B808xxxxxx,39.85,27.26,42.38,39.54,27.26,42.16,9.1,4.27,10.12,9.29,8.7,10.02,9.07,8.34,13.39,9.17,8.88,13.39,0.29
48464237,NBN,Fibre to the Curb,50/20 Mbps,Telstra,QLD,Urban,FALSE,FALSE,A491xxxxxx,54.26,37.1,55,53.75,37.1,54.98,18.96,17.41,19.08,18.96,18.9,19.03,10.92,10.32,31.75,11.05,10.34,18.11,0.26
24029293,NBN,Fibre to the Node,50/20 Mbps,Telstra,QLD,Urban,TRUE,TRUE,A491xxxxxx,28.94,12.22,31.56,28.57,17.69,31.33,7.56,5.52,8.34,7.46,5.52,8.17,14.88,12.39,23.07,15.2,12.53,22.05,0.06
24029045,NBN,Hybrid Fibre Coaxial,100/40 Mbps,iiNet,QLD,Urban,FALSE,FALSE,F09Fxxxxxx,96.41,62.56,97.44,96.12,85.39,96.93,37.78,33.12,37.92,37.8,37.71,37.87,8.37,8.04,19.48,8.43,8.14,8.8,0.19
53382777,NBN,Fibre to the Node,25/5 Mbps,iiNet,QLD,Urban,FALSE,FALSE,A491xxxxxx,26.63,23.61,26.93,26.65,26.54,26.92,4.74,4.38,4.84,4.74,4.7,4.76,7.77,7.56,10.13,7.81,7.58,8.06,0.03
6986361,NBN,Fibre to the Node,100/40 Mbps,Telstra,QLD,Urban,TRUE,FALSE,F8ABxxxxxx,89.23,81.35,92.35,91.57,91.57,91.57,30.45,29.35,30.99,30.39,30.39,30.39,6.63,6.26,10.07,6.66,6.38,7.63,0
6986617,NBN,Fibre to the Node,50/20 Mbps,Aussie Broadband,QLD,Urban,FALSE,FALSE,F8CAxxxxxx,52.91,13.57,53.97,52.82,50.61,53.87,18.94,17.24,19.04,18.91,17.69,19.04,24.52,23.76,28.47,24.76,23.8,28.47,0.03
2521473,NBN,Fibre to the Node,50/20 Mbps,Superloop,QLD,Urban,FALSE,FALSE,0442xxxxxx,52.89,24.19,54.76,52.35,24.19,54.71,18.92,16.28,19.04,18.86,16.28,19.04,8.17,7.62,12.53,8.66,7.93,12.02,0.42
30048389,NBN,Hybrid Fibre Coaxial,100/40 Mbps,Vodafone,QLD,Urban,FALSE,FALSE,20B0xxxxxx,93.06,51.57,94.18,92.9,87.97,93.29,37.38,26.19,38.31,36.86,32.36,37.61,12.61,10.38,36.2,13.27,12.46,28.16,0.16
54368901,NBN very high speed services,Hybrid Fibre Coaxial,500-990/50 Mbps,,QLD,Urban,FALSE,TRUE,1013xxxxxx,707.97,408.52,774.66,672.75,408.52,725.12,47.34,43.57,47.49,47.24,47.12,47.34,8,7.66,14.46,8.56,8.01,10.63,0
4191117,NBN,Fibre to the Node,75/20 Mbps,Aussie Broadband,QLD,Urban,FALSE,FALSE,6AD7xxxxxx,70.59,57.48,71.74,69.7,61.36,71.65,18.47,12.63,19.03,18.37,15.88,18.98,6.06,5.7,10.26,6.14,5.71,7.45,3.48
4191125,NBN,Fibre to the Premises,250/25 Mbps,Telstra,QLD,Urban,FALSE,FALSE,1013xxxxxx,271.17,135.28,274.57,268.91,239.69,274.57,23.46,20.4,23.78,23.49,23.16,23.66,2.17,1.98,6.84,2.19,2.01,2.57,0.03
48464281,NBN,Fibre to the Premises,100/40 Mbps,iiNet,QLD,Urban,FALSE,FALSE,D45Dxxxxxx,94.01,77.86,95.03,92.57,80.39,94.73,37.62,36.01,37.79,37.62,37.42,37.73,3,2.2,3.76,3,2.26,3.58,0
49824673,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,QLD,Urban,FALSE,FALSE,D45Dxxxxxx,876.61,441.41,931.09,845.38,446.24,926.87,47.38,46.02,47.55,47.24,46.46,47.51,2.16,2.04,3.98,2.4,2.05,3.98,0.13
54368929,NBN very high speed services,Hybrid Fibre Coaxial,500-990/50 Mbps,,QLD,Urban,FALSE,FALSE,7C5Axxxxxx,689.59,158.16,935.09,594.52,363.62,930.16,46.27,24.24,47.51,44.53,24.24,47.43,12.98,10.26,37.76,16.4,10.9,37.76,0.55
26490025,NBN_FW,Fixed Wireless,Fixed Wireless Plus,,QLD,Remote,FALSE,FALSE,F492xxxxxx,52.16,13.39,69.68,44.02,13.64,60.92,5.98,2.43,7.97,5.12,2.65,7.59,33.19,26.2,114.56,37.56,28.68,78.6,3.52
48666793,NBN,Hybrid Fibre Coaxial,50/20 Mbps,Launtel,QLD,Urban,FALSE,FALSE,E848xxxxxx,51.12,26.39,54.73,52.92,26.63,54.68,16.83,0.09,18.41,17.57,4.51,18.39,12.42,11.86,14.01,12.59,12.09,13.59,0.06
2210985,NBN,Fibre to the Node,50/20 Mbps,Exetel,QLD,Urban,TRUE,FALSE,6003xxxxxx,35.96,21.29,40.55,35.31,25.5,38.55,8.25,7.26,8.49,8.25,8,8.42,14.48,8.72,29.27,15.5,8.75,29.27,0.06
21854389,NBN,Fibre to the Node,100/40 Mbps,TPG,QLD,Urban,TRUE,FALSE,34E8xxxxxx,90.75,67.45,91.19,90.38,79.38,91.17,35.46,33.91,37.09,35.48,34.86,37.04,6.86,6.68,9.93,7,6.69,9.7,0
59419317,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,QLD,Urban,FALSE,FALSE,C0C9xxxxxx,908.97,413.01,936.76,881.23,603.77,936.41,47.32,45.61,47.46,47.26,46.91,47.37,2.46,2.23,2.98,2.61,2.37,2.98,0.15
21279161,NBN,Fibre to the Node,50/20 Mbps,TPG,QLD,Urban,FALSE,FALSE,7483xxxxxx,48.3,22.27,49.01,48.15,37.52,48.99,4.36,3.54,6.5,4.35,3.74,5.14,27.91,22.2,34.27,28.71,23.47,34.27,0.26
3881149,NBN,Fibre to the Node,100/40 Mbps,iiNet,QLD,Urban,FALSE,FALSE,788Axxxxxx,88.22,40.25,91.06,86.6,68.08,90.89,36.48,32.8,36.73,36.38,34.52,36.68,25.83,25.62,31.73,26.26,25.69,31.73,0
33093565,NBN,Hybrid Fibre Coaxial,100/40 Mbps,Optus,QLD,Urban,FALSE,FALSE,6466xxxxxx,96.94,22.15,109.31,83.39,22.99,109.31,34.4,1.2,38.02,26.69,1.2,37.55,8.23,7.56,33.96,7.87,7.69,8.19,0.53
5071809,NBN,Hybrid Fibre Coaxial,50/20 Mbps,TPG,QLD,Urban,FALSE,FALSE,C471xxxxxx,53,37.14,53.69,52.88,45.56,53.67,18.77,17.12,18.96,18.7,17.12,18.84,9.68,9.24,24.91,9.94,9.49,15.6,0.03
54368969,NBN,Fibre to the Node,25/10 Mbps,Exetel,QLD,Urban,FALSE,FALSE,C0FDxxxxxx,27.03,7.17,27.45,26.4,7.17,27.32,9.42,9.26,9.48,9.42,9.26,9.48,26.96,26.65,41.18,27.23,26.87,33.48,0.03
59419081,NBN,Fibre to the Node,50/20 Mbps,Launtel,QLD,Urban,FALSE,FALSE,7C10xxxxxx,54.19,30.69,54.87,54.05,44.41,54.7,18.25,16.83,18.38,18.29,17.84,18.37,5.98,5.7,8.35,6.14,5.87,7.02,0.1
37992137,NBN,Fibre to the Node,100/40 Mbps,Superloop,QLD,Urban,TRUE,FALSE,98DAxxxxxx,85.78,54.53,90.74,84.78,73.65,90.74,34.31,31.86,34.92,34.37,33.71,34.77,6.96,5.81,18,7.67,5.89,18,0.03
48464333,NBN,Hybrid Fibre Coaxial,100/20 Mbps,Dodo & iPrimus,QLD,Urban,FALSE,FALSE,D80Dxxxxxx,106.1,88.1,106.9,105.47,94.27,106.76,18.83,17.36,18.9,18.8,18.61,18.88,7.9,7.54,16.47,8.26,7.78,16.47,1.61
6986445,NBN,Fibre to the Node,50/20 Mbps,Aussie Broadband,QLD,Urban,FALSE,FALSE,107Bxxxxxx,51.15,13.05,54.64,48.68,13.05,54.64,13.24,4.53,14.11,13.03,8.14,14.07,8.34,7.3,177.93,12.46,7.44,92.04,0.03
48464337,NBN,Fibre to the Premises,250/25 Mbps,Aussie Broadband,QLD,Urban,FALSE,FALSE,BC05xxxxxx,164.62,35.18,271.46,138,58.57,271.41,23.62,16.67,23.76,23.34,16.67,23.73,4.69,2.02,25.02,4.96,4.57,6.54,0.06
49779417,NBN,Hybrid Fibre Coaxial,50/20 Mbps,TPG,QLD,Urban,FALSE,FALSE,D45Dxxxxxx,49.99,4.24,51.11,50.63,48.04,51.11,18.75,13.95,18.96,18.78,18.1,18.9,8.57,7.88,10.47,8.68,8.06,9.76,0.08
33093593,NBN,Hybrid Fibre Coaxial,100/40 Mbps,Dodo & iPrimus,QLD,Urban,FALSE,FALSE,04D4xxxxxx,106.34,94.8,107.08,106.06,96.84,106.84,37.14,22.31,37.69,37.1,31.66,37.67,8.68,8.06,12.78,8.87,8.43,9.83,0.06
45564641,NBN,Hybrid Fibre Coaxial,250/25 Mbps,TPG,QLD,Urban,FALSE,FALSE,98DAxxxxxx,222.79,78.04,268.47,202.6,78.44,268.35,18.74,17.72,19.07,18.7,17.72,18.87,10.58,9.95,15.41,10.88,10.21,15.41,0.03
22865889,NBN,Hybrid Fibre Coaxial,100/20 Mbps,Telstra,QLD,Urban,FALSE,FALSE,BC30xxxxxx,109.15,62.09,110.32,108.79,107.39,109.31,18.63,0.04,18.87,18.54,17.73,18.87,8.07,7.35,24.95,8.56,7.45,9.6,0.2
23244521,NBN,Fibre to the Premises,100/40 Mbps,Optus,QLD,Urban,FALSE,FALSE,A01Bxxxxxx,107.47,23.06,110.46,108.08,100.08,109.28,37.51,33.47,38.22,37.48,34.99,38.12,3.5,2.65,29.45,3.49,2.71,5.88,0.03
21279217,NBN,Hybrid Fibre Coaxial,100/20 Mbps,Aussie Broadband,QLD,Urban,FALSE,FALSE,B0A7xxxxxx,93.71,75.86,94.14,93.34,75.86,94.14,18.91,12.28,19.02,18.84,17.1,19.01,8.44,8.03,13.29,8.85,8.27,13.29,0.06
6986485,NBN,Fibre to the Node,50/20 Mbps,Aussie Broadband,QLD,Urban,FALSE,FALSE,000Cxxxxxx,41.2,7.43,47.79,38.65,17.14,47.26,7.59,6.15,7.76,7.54,6.45,7.75,11.12,9.38,46.66,11.46,9.47,18.39,0.19
42314485,NBN,Hybrid Fibre Coaxial,50/20 Mbps,Telstra,QLD,Urban,FALSE,FALSE,BC30xxxxxx,54.01,9.18,54.89,54.1,46.93,54.69,18.77,18.19,18.87,18.76,18.54,18.83,9.23,7.96,10.07,9.24,8,10.07,0.05
23486985,NBN,Fibre to the Node,100/40 Mbps,Other RSPs,NSW,Urban,FALSE,FALSE,F8CAxxxxxx,88.52,14.56,93.39,78.15,23.14,92.69,37.54,10.59,37.74,37.23,35.42,37.69,12.93,11.18,17.32,13.41,11.2,16.66,2.2
53382933,NBN,Fibre to the Premises,12/1 Mbps,TPG,QLD,Urban,FALSE,FALSE,9848xxxxxx,12.49,3.29,12.62,12.55,12.47,12.6,1.11,0.89,1.32,1.15,1.06,1.29,3.05,2.92,4.45,3.14,2.93,4.45,0.09
48464173,NBN very high speed services,Hybrid Fibre Coaxial,500-990/50 Mbps,,VIC,Urban,FALSE,FALSE,28BDxxxxxx,721.98,256.56,881.11,660.58,256.56,859.16,45.56,34.36,46.22,45.64,44,46.14,9.01,8.51,15.99,9.5,8.82,10.65,0.2
2219355,NBN,Fibre to the Node,50/20 Mbps,Aussie Broadband,NSW,Urban,TRUE,TRUE,18F1xxxxxx,30.71,13.2,32.39,30.17,24.18,32.31,6.19,5.61,6.78,6.1,5.71,6.51,16.51,9.87,39.99,18,9.89,39.99,0.09
55105377,NBN,Hybrid Fibre Coaxial,50/20 Mbps,TPG,VIC,Urban,FALSE,FALSE,D847xxxxxx,53.26,42.02,53.61,53.33,52.98,53.57,18.32,15.4,18.73,18.23,15.4,18.43,8.59,8.23,16.15,8.94,8.44,12.22,0.04
56963173,NBN,Fibre to the Premises,250/25 Mbps,Launtel,VIC,Urban,FALSE,FALSE,AC9Exxxxxx,270.81,208.26,272.99,270.73,256.42,272.75,22.4,21.94,22.55,22.41,22.25,22.48,2.24,2.11,4.04,2.41,2.19,4.04,0.13
2565265,NBN,Fibre to the Node,50/20 Mbps,iiNet,QLD,Urban,TRUE,TRUE,78A0xxxxxx,35.89,24.81,37,35.13,26.68,36.9,5.96,4.62,6.38,5.85,4.62,5.97,15.46,9.7,20.84,16.68,14.65,20.84,0.06
48464325,NBN,Fibre to the Node,50/20 Mbps,Dodo & iPrimus,VIC,Urban,TRUE,TRUE,76ACxxxxxx,33.99,15.38,36.03,32.26,18.74,36,16.47,7.49,18.11,16.55,15.64,17.8,9.98,7.82,212.04,13.48,7.88,212.04,0
1188353,NBN,Hybrid Fibre Coaxial,25/5 Mbps,TPG,VIC,Urban,FALSE,FALSE,34E8xxxxxx,26.37,23.35,26.54,26.31,24.01,26.51,4.6,3.07,4.68,4.6,4.52,4.64,8.57,8.17,14.27,8.85,8.32,14.27,0.12
2219325,NBN,Fibre to the Node,50/20 Mbps,MyRepublic,NSW,Urban,TRUE,TRUE,E0B9xxxxxx,31.73,21.03,32.14,31.64,28.97,32.14,7.47,6.54,8.07,7.46,6.99,7.65,13.51,11.63,54.7,15.47,12.73,54.7,0.06
1028822,NBN,Fibre to the Node,50/20 Mbps,TPG,NSW,Urban,TRUE,FALSE,1013xxxxxx,37.95,14.23,38.47,38.04,37.64,38.41,6.4,5.95,6.6,6.36,5.95,6.59,20.87,19.24,26.8,21,19.29,25.51,0
2535417,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,NT + SA,Urban,FALSE,FALSE,265Axxxxxx,829.24,0.59,927.86,745.56,175.22,918.33,41.85,28.18,46.22,42.61,36.43,45.9,42.2,40.76,254.64,41.85,40.76,42.4,0.1
2975277,NBN,Fibre to the Curb,50/20 Mbps,Other RSPs,QLD,Urban,FALSE,FALSE,28EExxxxxx,51.35,33.74,53.11,50.82,47.36,52.63,18.77,18.54,18.86,18.75,18.65,18.85,23.99,22.16,33.99,24.61,22.18,30.39,0
1195145,NBN,Fibre to the Node,50/20 Mbps,Telstra,VIC,Urban,FALSE,FALSE,1013xxxxxx,54.37,34.5,55.25,54.32,49.67,55.11,18.28,16.96,18.48,18.29,18.18,18.48,8.71,8.36,21.25,8.7,8.41,9.07,0
56962985,NBN,Fibre to the Curb,100/20 Mbps,Telstra,NSW,Urban,FALSE,FALSE,BC30xxxxxx,101.55,92.92,102.11,100.81,92.92,102.11,18.78,12.56,18.87,18.78,18.5,18.84,5.04,4.71,5.57,5.06,4.76,5.4,0.1
42980525,NBN,Hybrid Fibre Coaxial,250/25 Mbps,Dodo & iPrimus,VIC,Urban,FALSE,FALSE,BC30xxxxxx,265.54,244.56,266.94,264.06,244.56,266.19,18.13,11.17,18.22,17.87,13.56,18.22,9.63,8.81,11.4,9.96,9.19,11.4,0
55105261,NBN,Fibre to the Premises,100/20 Mbps,Aussie Broadband,VIC,Minor Rural,FALSE,FALSE,788Axxxxxx,106.88,88.61,109,105.21,93.85,108.46,18.01,17.37,18.17,17.96,17.77,18.1,2.26,2.13,4.3,2.57,2.19,3.24,0
4719109,NBN,Fibre to the Node,50/20 Mbps,Aussie Broadband,NSW,Major Rural,TRUE,FALSE,1013xxxxxx,43.26,28.05,44.44,41.39,28.05,44.39,15.8,15.16,16.2,15.73,15.16,15.99,9.17,8.66,29.5,10.93,8.72,29.5,0
31726865,NBN,Hybrid Fibre Coaxial,100/40 Mbps,Vodafone,WA,Urban,FALSE,FALSE,BCA5xxxxxx,71.21,37.36,107.75,106.62,104.52,107.75,25.25,18.5,37.96,33.9,29.86,37.95,54.09,53,56.07,53.95,53.28,56.06,0
1029413,NBN,Fibre to the Premises,50/20 Mbps,iiNet,NSW,Urban,FALSE,FALSE,A491xxxxxx,53.41,47.02,53.91,53.11,48.16,53.87,18.3,17.21,18.35,18.29,17.94,18.34,3.54,3.29,6.17,3.61,3.45,4.02,0
38966569,NBN,Fibre to the Node,100/20 Mbps,Other RSPs,QLD,Urban,FALSE,FALSE,444Exxxxxx,91.07,0.01,95.73,89.45,15.49,94.81,18.74,4.26,18.91,18.65,17.49,18.85,25.81,25.5,87.77,26.12,25.57,33.56,4.48
59419177,NBN,Fibre to the Premises,400/50 Mbps,Launtel,ACT,Urban,FALSE,FALSE,3C7Cxxxxxx,438.01,377.07,446.31,430.95,377.07,444.76,47.31,45.42,47.52,47.21,46.7,47.45,7.35,6.79,12.2,7.71,7.02,9.8,0.32
1188401,NBN,Fibre to the Curb,100/40 Mbps,Aussie Broadband,NSW,Major Rural,FALSE,FALSE,00A2xxxxxx,101.68,92.99,102.26,101.58,100.67,102.05,37.94,37.25,38.02,37.82,37.25,37.99,13.05,12.74,29.47,14.98,12.79,29.47,0
1027890,NBN,Fibre to the Premises,250/25 Mbps,TPG,NSW,Urban,FALSE,FALSE,9848xxxxxx,268.71,228.63,270.18,267.08,241.19,270.05,23.53,21.32,23.63,23.49,22.75,23.6,1.53,1.4,3.09,1.59,1.44,2.9,0.03
5071941,NBN,Fibre to the Premises,400/50 Mbps,Launtel,ACT,Urban,FALSE,FALSE,78D2xxxxxx,441.47,348.7,446.06,434.58,348.7,445.73,47.25,45.25,47.46,47.25,46.88,47.39,7.26,6.92,9.17,7.55,7.14,9.17,0.29
4114253,NBN,Fibre to the Node,50/20 Mbps,TPG,NSW,Urban,FALSE,FALSE,C471xxxxxx,46.57,38.5,46.75,46.13,39.25,46.73,9.66,9.01,11.09,9.73,9.31,11.01,7.7,7.55,8.54,7.76,7.6,8.54,0
48464481,NBN very high speed services,Hybrid Fibre Coaxial,500-990/50 Mbps,,NSW,Urban,FALSE,FALSE,A863xxxxxx,676.01,81.85,892.54,534.32,188.67,809.83,45.97,37.17,46.82,45.97,42.61,46.55,10.13,9.3,13,10.43,9.95,11.54,0.38
53382769,NBN very high speed services,Hybrid Fibre Coaxial,500-990/50 Mbps,,NSW,Urban,FALSE,FALSE,A846xxxxxx,858.14,755.46,903.63,873.75,860.8,894.86,47.2,46.03,47.44,46.96,46.62,47.39,8.85,8.13,25.49,10.18,8.21,25.49,0.29
55187577,NBN,Fibre to the Curb,100/40 Mbps,Optus,NSW,Urban,FALSE,FALSE,1006xxxxxx,100.94,51.68,102.29,97.11,51.68,102.13,37.5,37.02,38.04,37.57,37.36,38.04,8.37,7.56,56.82,8.38,7.56,11.79,0.09
56963205,NBN_FW,Fixed Wireless,25/5 Mbps,,NSW,Remote,FALSE,FALSE,C412xxxxxx,24.38,6.78,27.57,21.19,8.72,27.35,4.3,1.37,4.79,3.52,1.55,4.72,49.28,44.24,77.84,51.08,47.19,77.84,0
55458441,NBN,Fibre to the Premises,50/20 Mbps,Dodo & iPrimus,ACT,Urban,FALSE,FALSE,BC30xxxxxx,52.73,31.02,53.43,52.09,42.18,53.43,18.63,17.66,18.75,18.56,17.66,18.7,6.62,5.82,9.77,6.58,5.86,9.28,0.21
1354377,NBN,Fibre to the Curb,50/20 Mbps,TPG,NSW,Urban,FALSE,FALSE,74DAxxxxxx,53.28,45.62,53.86,53.56,52.98,53.67,18.76,17.12,18.95,18.77,18.59,18.86,4.72,4.51,8.46,4.78,4.62,5.54,0
6986397,NBN,Fibre to the Node,50/20 Mbps,Aussie Broadband,ACT,Urban,FALSE,FALSE,CC40xxxxxx,53.64,43.67,54.73,53.46,48.9,54.46,13.95,12.35,15.93,14,13.45,15.93,10.06,9.96,26.86,10.84,10,26.86,0.16
59419073,Non-NBN fixed line services,Fibre to the Premises,250/25 Mbps,,ACT,,FALSE,FALSE,3C7Cxxxxxx,267.72,132.73,278.95,241.03,172.93,270.7,22.71,20.83,22.98,22.59,21.8,22.93,19.16,7.74,20.26,19.3,19.09,19.84,0.07
2211009,NBN,Fibre to the Premises,100/40 Mbps,Exetel,NSW,Urban,FALSE,FALSE,0011xxxxxx,107.65,79.42,109.01,107.4,79.42,108.93,37.63,31.08,37.79,37.7,37.6,37.75,1.95,1.46,16.96,2.41,1.49,14.03,0.16
33093585,NBN,Fibre to the Node,25/10 Mbps,Aussie Broadband,ACT,Urban,FALSE,FALSE,6C5Axxxxxx,26.02,12.07,26.4,25.59,12.07,26.38,9.17,6.15,9.35,9.07,6.27,9.32,12.09,11.54,29.37,13.46,11.59,29.37,0
59419109,NBN,Fibre to the Premises,400/50 Mbps,Launtel,NSW,Major Rural,FALSE,FALSE,788Axxxxxx,431.71,186.59,446.19,415.5,186.59,445.94,47.26,36.71,47.47,47.28,46.75,47.43,11.33,11.12,15.34,11.43,11.27,11.72,0.03
57391081,NBN,Fibre to the Node,100/20 Mbps,Telstra,NSW,Urban,FALSE,FALSE,BC30xxxxxx,108.19,92.54,110.33,106.78,92.54,109.24,18.9,16.6,19.01,18.88,18.7,18.99,9.48,9.1,10.89,9.48,9.21,10.89,0
4719089,NBN,Fibre to the Node,50/20 Mbps,MyRepublic,NSW,Urban,FALSE,FALSE,0031xxxxxx,45.81,21.4,47.93,43.27,21.4,47.86,9.27,7.49,10.06,9.28,8.5,9.99,9.98,7.44,83.07,19.24,7.66,83.07,0.16
61544957,Non-NBN fixed line services,Fibre to the Premises,250/100 Mbps,,NSW,,FALSE,FALSE,0011xxxxxx,233.94,53.53,244.5,235.28,163.24,241.66,93.53,63.64,97.22,91.19,67.75,96.65,5.48,5.32,5.89,5.59,5.44,5.89,0.25
61833261,NBN,Fibre to the Premises,100/20 Mbps,Launtel,TAS,Urban,FALSE,FALSE,7CD9xxxxxx,94.4,6.93,108.77,97.28,69.84,108.24,17.26,1.96,18.09,17.55,15.51,18.04,17.1,17.03,17.22,17.12,17.04,17.22,
1195905,NBN,Fibre to the Premises,50/20 Mbps,TPG,VIC,Urban,FALSE,FALSE,AC9Exxxxxx,50.32,45.54,53.47,47.83,45.54,50.14,17.56,17.15,17.91,17.65,17.59,17.71,16.34,4.93,22.55,21.45,20.77,22.11,0
49824669,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,VIC,Urban,FALSE,FALSE,C89Exxxxxx,822.53,80.06,938.1,598.24,114.62,909.9,44.74,41.07,46.09,44.69,42.15,45.91,1.84,1.56,9.13,2.16,1.61,7.87,0.13
48666797,NBN,Hybrid Fibre Coaxial,100/20 Mbps,Dodo & iPrimus,VIC,Urban,FALSE,FALSE,18F1xxxxxx,105.92,93.64,106.76,105.2,95.36,106.48,18.3,18.04,18.44,18.27,18.04,18.36,7.98,7.5,66.66,8.36,7.66,13.17,0.46
42314473,NBN,Fibre to the Node,100/20 Mbps,Telstra,VIC,Urban,FALSE,FALSE,BC30xxxxxx,98.92,48.82,104.74,100.51,88.1,104.74,17.61,5.8,18.51,18.12,17.4,18.46,6.02,4.9,9.13,6.38,4.99,8.29,0.35
54369025,NBN_FW,Fixed Wireless,Fixed Wireless Plus,,NT + SA,Remote,FALSE,FALSE,D435xxxxxx,43.07,7.22,65.92,32.13,7.22,52.61,5.21,2.1,6.66,4.01,2.61,4.98,70.5,64.13,93.32,73.72,67.37,91.21,1.03
1028882,NBN_FW,Fixed Wireless,Fixed Wireless Plus,,VIC,Remote,FALSE,FALSE,00E0xxxxxx,49.26,5.12,74.45,38.31,11.03,57.83,4.56,0.85,11.41,3.89,1.55,6.14,32.95,27.52,162.97,35.27,28.61,75.96,0
48370453,NBN,Fibre to the Premises,25/5 Mbps,TPG,VIC,Urban,FALSE,FALSE,9848xxxxxx,26.33,21.01,26.56,26.09,21.01,26.56,4.4,4.02,4.73,4.38,4.19,4.56,2.9,2.56,9.04,3.28,2.59,9.04,0.06
1027884,NBN,Fibre to the Premises,100/20 Mbps,Telstra,VIC,Urban,FALSE,FALSE,265Axxxxxx,106.61,49.2,110.6,105.21,72.68,110.32,18.09,11.42,18.32,18.15,17.71,18.29,5.77,5.64,10.3,5.96,5.67,10.3,0
1194571,NBN,Hybrid Fibre Coaxial,50/20 Mbps,TPG,VIC,Urban,FALSE,FALSE,4062xxxxxx,52.82,47.59,53.44,51.63,47.59,53.23,17.99,17.52,18.19,18.01,17.92,18.15,8.16,7.77,9.16,8.28,8.01,8.64,0.2
